[run number],seed,type-of-experiment,gui_area-width,gui_area-height,gui_conflict-avoidance,gui_grazing-potential_max,gui_herd-size-dairy,gui_herd-size-transhumance,gui_number-herds-dairy,gui_number-herds-transhumance,display-mode,random-seed,[step],season,day,population-size-dairy,population-size-transhumance,total-grazing-potential_localMax,dairy-pressure-coef,transhumance-pressure-coef,dairy-hut-count,total-occupation-layers,total-grazing-potential,grazing-land-use,grazing-land-use_dairy,grazing-land-use_transhumance,record_total-grazing-potential,record_grazing-land-use,unsustainable-state,unsustainable-dairy-herds,unsustainable-transhumance-herds,siminputrow,dairy_hut_density_percent,mean_occupation_layers_per_hut
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4207,47,67,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,59.11510914417824,77.92,26.08,51.84,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4208,47,68,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,59.00272677453623,77.92,25.92,52,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4209,47,69,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.890344404893845,77.92,25.92,52,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4210,47,70,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.777962035251704,77.92,25.84,52.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4211,47,71,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.665579665609656,77.92,25.68,52.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4212,47,72,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.553197295967344,77.92,25.68,52.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4213,47,73,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.44081492632512,77.92,25.6,52.32,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4214,47,74,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.32843255668305,77.92,25.44,52.48,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4215,47,75,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.21605018704079,77.92,25.28,52.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4216,47,76,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,58.10366781739871,77.92,25.28,52.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4217,47,77,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.99128544775653,77.92,25.12,52.8,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4218,47,78,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.878903078114256,77.92,24.96,52.96,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4219,47,79,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.76652070847216,77.92,24.72,53.2,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4220,47,80,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.65413833882993,77.92,24.56,53.36,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4221,47,81,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.5417559691878,77.92,24.64,53.28,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4222,47,82,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.42937359954562,77.92,24.56,53.36,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4223,47,83,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.31699122990338,77.92,24.56,53.36,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4224,47,84,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.20460886026124,77.92,24.56,53.36,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4225,47,85,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,57.09222649061909,77.92,24.4,53.52,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4226,47,86,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,56.9798441209769,77.92,24.32,53.6,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4227,47,87,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,56.867461751334616,77.92,24.24,53.68,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4228,47,88,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,56.75507938169253,77.92,24.16,53.76,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4229,47,89,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,56.64269701205045,77.92,24.24,53.68,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4230,47,90,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,99,235,56.530314642408136,77.92,24.16,53.76,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,7.92,2.3737373737373737
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4231,48,1,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,66.47680174324694,77.92,24.56,53.36,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4232,48,2,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,66.36441937360466,77.92,24.8,53.12,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4233,48,3,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,66.25203700396249,77.92,25.12,52.8,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4234,48,4,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,66.13965463432032,77.92,25.44,52.48,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4235,48,5,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,66.02727226467809,77.92,25.84,52.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4236,48,6,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.91488989503596,77.92,26.08,51.84,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4237,48,7,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.80250752539378,77.92,26.4,51.52,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4238,48,8,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.6901251557517,77.92,26.72,51.2,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4239,48,9,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.57774278610934,77.92,26.88,51.04,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4240,48,10,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.46536041646723,77.92,27.12,50.8,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4241,48,11,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.35297804682511,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4242,48,12,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.24059567718288,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4243,48,13,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.12821330754073,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4244,48,14,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,65.01583093789857,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4245,48,15,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.90344856825638,77.92,27.68,50.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4246,48,16,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.7910661986141,77.92,27.76,50.16,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4247,48,17,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.67868382897193,77.92,27.84,50.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4248,48,18,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.56630145932975,77.92,28.08,49.84,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4249,48,19,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.45391908968766,77.92,28,49.92,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4250,48,20,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.34153672004544,77.92,28.16,49.76,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4251,48,21,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.22915435040332,77.92,28.16,49.76,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4252,48,22,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.1167719807611,77.92,28,49.92,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4253,48,23,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,64.00438961111888,77.92,27.92,50,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4254,48,24,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.89200724147671,77.92,27.92,50,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4255,48,25,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.77962487183464,77.92,27.84,50.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4256,48,26,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.66724250219239,77.92,27.92,50,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4257,48,27,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.55486013255026,77.92,27.92,50,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4258,48,28,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.44247776290808,77.92,27.84,50.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4259,48,29,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.33009539326583,77.92,27.84,50.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4260,48,30,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.217713023623645,77.92,27.76,50.16,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4261,48,31,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,63.10533065398147,77.92,27.68,50.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4262,48,32,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.992948284339285,77.92,27.68,50.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4263,48,33,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.88056591469719,77.92,27.52,50.4,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4264,48,34,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.768183545055,77.92,27.6,50.32,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4265,48,35,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.65580117541285,77.92,27.6,50.32,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4266,48,36,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.54341880577052,77.92,27.52,50.4,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4267,48,37,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.43103643612851,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4268,48,38,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.31865406648627,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4269,48,39,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.20627169684404,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4270,48,40,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,62.093889327201936,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4271,48,41,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.981506957559645,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4272,48,42,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.86912458791761,77.92,27.36,50.56,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4273,48,43,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.75674221827536,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4274,48,44,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.644359848633165,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4275,48,45,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.531977478991074,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4276,48,46,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.419595109348855,77.92,27.28,50.64,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4277,48,47,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.30721273970662,77.92,27.12,50.8,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4278,48,48,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.19483037006438,77.92,27.12,50.8,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4279,48,49,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,61.08244800042228,77.92,27.04,50.88,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4280,48,50,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.97006563078018,77.92,26.88,51.04,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4281,48,51,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.85768326113792,77.92,26.8,51.12,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4282,48,52,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.74530089149584,77.92,26.64,51.28,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4283,48,53,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.63291852185352,77.92,26.48,51.44,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4284,48,54,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.520536152211385,77.92,26.4,51.52,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4285,48,55,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.40815378256925,77.92,26.32,51.6,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4286,48,56,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.295771412927,77.92,26.32,51.6,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4287,48,57,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.18338904328474,78,26.32,51.68,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4288,48,58,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,60.07100667364257,78,26.32,51.68,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4289,48,59,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.95862430400047,78,26.24,51.76,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4290,48,60,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.846241934358176,78,26.16,51.84,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4291,48,61,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.73385956471615,78,25.92,52.08,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4292,48,62,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.621477195073815,78,25.84,52.16,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4293,48,63,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.50909482543171,78,25.76,52.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4294,48,64,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.39671245578952,78,25.76,52.24,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4295,48,65,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.28433008614753,78,25.6,52.4,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4296,48,66,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.17194771650505,78.08,25.68,52.4,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4297,48,67,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,59.05956534686293,78.08,25.36,52.72,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4298,48,68,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,58.947182977220855,78.16,25.2,52.96,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4299,48,69,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,58.83480060757868,78.16,24.96,53.2,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,4300,48,70,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,100,240,58.72241823793658,78.16,24.88,53.28,[69.3659237352403 66.71891433721662],[73.28 77.12],FALSE,0,0,1,8,2.4
